time,FSR_1,FSR_2,FSR_3,FSR_4,FSR_5,FSR_6,FSR_7,FSR_8,FSR_9,FSR_10,FSR_11,FSR_12
3.314009,4.542567962922572,6.651038648085926,1.8331664642163834,1.5559622188603461,2.831211194324353,3.725595102348978,2.0011846011889474,3.5725718331737704,1.847198913476346,1.4694703980069301,1.7511822201457772,1.705062003735669
3.315009,4.559920951680923,6.701950752456769,1.8401693131127304,1.532411935576926,2.896726877961233,3.725595102348978,1.993569001213466,3.5862193557569166,1.8331664642163834,1.4694703980069301,1.744518015721617,1.7115754829008945
3.317774,4.559920951680923,6.651038648085926,1.8123174102271944,1.5092180978652598,2.941244110558356,3.669206316685594,1.9708956496391232,3.5862193557569166,1.8542553675000675,1.4694703980069301,1.7578718823870578,1.7246771823849452
3.320458,4.542567962922572,6.676446170842578,1.8261902649833666,1.4863753107394746,3.102511470702243,3.7828504773709755,1.9859823827537093,3.5999190130154064,1.6856699133474151,1.7246771823849452,1.7511822201457772,1.744518015721617
3.320963,4.559920951680923,6.676446170842578,1.847198913476346,1.5798744256121584,3.114363323467725,3.6972932103028806,2.0011846011889474,3.558976246865061,1.5559622188603461,1.7246771823849452,1.764587099696445,1.7246771823849452
3.3214669999999997,4.508059846885583,6.676446170842578,1.8261902649833666,1.5859096777803208,3.174305182312947,3.669206316685594,2.0165031889572473,3.558976246865061,1.5619061244029133,1.7246771823849452,1.744518015721617,1.7378791722336833
3.322009,4.490904217945097,6.676446170842578,1.8261902649833666,1.5859096777803208,3.174305182312947,3.627475528954458,2.0011846011889474,3.5725718331737704,1.5738621408735054,1.7246771823849452,1.7511822201457772,1.731265593169768
3.32301,4.473813875539029,6.651038648085926,1.8331664642163834,1.5678727361607534,3.174305182312947,3.7684546660172407,1.9784246355191863,3.5862193557569166,1.6164335326338812,1.7246771823849452,1.7378791722336833,1.744518015721617
3.3240089999999998,4.490904217945097,6.753252576765901,1.8261902649833666,1.544142181111685,3.162225218048666,3.7114171789563826,1.9859823827537093,3.5184991328846618,1.6856699133474151,1.7246771823849452,1.744518015721617,1.6985733119147701
3.32501,4.490904217945097,6.753252576765901,1.847198913476346,1.5738621408735054,3.162225218048666,3.683222991061237,2.008829293391962,3.558976246865061,1.7115754829008945,1.7115754829008945,1.7511822201457772,1.718113844100171
3.3260129999999997,4.542567962922572,6.701950752456769,1.8261902649833666,1.5798744256121584,3.174305182312947,3.641332788237958,2.008829293391962,3.5862193557569166,1.705062003735669,1.7115754829008945,1.744518015721617,1.7378791722336833
3.32701,4.508059846885583,6.625727814824869,1.8123174102271944,1.5619061244029133,3.138203027153516,3.669206316685594,2.0011846011889474,3.5999190130154064,1.6985733119147701,1.7115754829008945,1.7378791722336833,1.7246771823849452
3.32801,4.508059846885583,6.727552763701436,1.847198913476346,1.5859096777803208,3.174305182312947,3.641332788237958,1.9859823827537093,3.627475528954458,1.6921093131088203,1.7115754829008945,1.731265593169768,1.7378791722336833
3.3290089999999997,4.508059846885583,6.727552763701436,1.8613387777671182,1.5980494356903308,3.138203027153516,3.641332788237958,2.0011846011889474,3.6136710041080478,1.6921093131088203,1.718113844100171,1.7511822201457772,1.7378791722336833
3.33026,4.490904217945097,6.727552763701436,1.8054205530273688,1.6041541179139478,3.174305182312947,3.683222991061237,2.0165031889572473,3.5862193557569166,1.6921093131088203,1.705062003735669,1.744518015721617,1.764587099696445
3.331009,4.542567962922572,6.701950752456769,1.8331664642163834,1.5980494356903308,3.138203027153516,3.669206316685594,2.008829293391962,3.6136710041080478,1.705062003735669,1.705062003735669,1.744518015721617,1.7848870601242297
3.3320089999999998,4.559920951680923,6.676446170842578,1.8261902649833666,1.6350291217959334,3.162225218048666,3.683222991061237,2.008829293391962,3.627475528954458,1.6985733119147701,1.7115754829008945,1.744518015721617,1.7511822201457772
3.3330089999999997,4.577340230304678,6.600513303103089,1.8542553675000675,1.6350291217959334,3.174305182312947,3.627475528954458,2.0165031889572473,3.5999190130154064,1.6856699133474151,1.718113844100171,1.7511822201457772,1.764587099696445
