3200,505793188,56,71,2,48,271,270,42,227,320,415,32,85,7.69,3.19,4.95
3201,505794172,57,77,2,47,273,268,42,227,320,415,32,85,7.69,3.19,4.95
3202,505795177,59,72,3,47,270,271,42,229,320,416,32,83,7.69,3.19,4.95
3203,505796189,60,72,3,48,274,270,41,228,320,416,31,85,7.69,3.19,4.95
3204,505797172,57,74,2,47,274,268,42,228,320,415,31,85,7.69,3.19,4.95
3205,505798188,62,74,3,47,274,270,42,228,320,416,31,85,7.69,3.19,4.95
3206,505799171,61,76,3,46,273,269,41,229,320,416,31,85,7.69,3.19,4.95
3207,505800179,62,77,2,45,266,270,42,229,320,415,31,85,7.55,3.24,4.97
3208,505801172,57,77,3,47,272,267,42,228,320,416,31,86,7.55,3.24,4.97
3209,505802171,61,74,3,46,275,270,43,227,320,414,32,83,7.55,3.24,4.97
3210,505803172,56,74,3,46,274,269,41,228,320,416,31,86,7.55,3.24,4.97
3211,505804172,57,74,3,47,274,270,42,228,320,415,38,85,7.55,3.24,4.97
3212,505805176,59,76,2,47,276,269,42,228,320,416,31,84,7.55,3.24,4.97
3213,505806188,59,76,2,47,271,269,41,227,320,415,31,86,7.55,3.24,4.97
3214,505807172,57,75,2,46,274,268,41,227,320,416,31,84,7.55,3.24,4.97
3215,505808196,61,74,2,45,274,271,43,227,320,416,32,83,7.55,3.24,4.97
3216,505809190,63,71,3,46,272,268,43,227,320,414,32,84,7.55,3.24,4.97
3217,505810178,57,74,2,47,270,268,42,227,320,415,31,85,7.48,3.38,5.06
3218,505811189,60,72,3,47,270,270,43,227,320,415,31,83,7.48,3.38,5.06
3219,505812175,57,75,3,46,269,268,43,227,320,416,31,84,7.48,3.38,5.06
3220,505813189,61,76,3,48,272,270,42,225,320,416,31,84,7.48,3.38,5.06
3221,505814172,60,73,3,46,274,271,43,225,320,416,31,85,7.48,3.38,5.06
3222,505815193,57,73,2,46,269,270,41,225,320,415,31,84,7.48,3.38,5.06
3223,505816172,57,74,2,47,274,268,42,225,320,415,31,84,7.48,3.38,5.06
3224,505819557,58,74,3,46,269,268,41,225,320,414,32,83,7.48,3.38,5.06
3225,505820192,57,68,3,49,273,268,42,225,320,416,31,84,7.59,3.26,5.01
3226,505820680,56,74,3,48,273,268,43,225,320,416,31,85,7.59,3.26,5.01
3227,505821188,60,76,3,46,270,270,42,224,320,416,32,86,7.59,3.26,5.01
3228,505822172,57,73,2,48,267,268,42,225,320,416,32,85,7.59,3.26,5.01
3229,505823172,59,76,2,48,274,268,42,225,320,415,31,86,7.59,3.26,5.01
3230,505824189,60,74,3,46,271,271,44,225,320,416,31,84,7.59,3.26,5.01
3231,505825172,58,78,2,47,274,270,42,225,320,416,31,86,7.59,3.26,5.01
3232,505828566,62,73,2,47,275,270,42,225,320,415,31,84,7.59,3.26,5.01
3233,505830364,61,69,2,45,269,268,42,225,320,416,31,84,7.64,3.32,5.08
3234,505830869,58,74,3,46,272,270,41,225,320,415,31,85,7.64,3.32,5.08
3235,505831374,59,73,3,47,274,269,41,225,320,416,31,84,7.64,3.32,5.08
3236,505832188,61,73,2,45,271,268,41,225,320,415,31,86,7.64,3.32,5.08
3237,505833172,61,76,3,45,275,268,41,225,320,415,31,86,7.64,3.32,5.08
3238,505834172,59,74,3,45,271,268,42,225,320,416,31,83,7.64,3.32,5.08
3239,505835189,57,73,3,46,275,269,41,225,320,416,31,85,7.64,3.32,5.08
3240,505836172,62,75,3,46,274,268,43,225,320,415,31,85,7.64,3.32,5.08
3241,505837188,58,73,2,46,274,269,42,225,320,415,31,83,7.64,3.32,5.08
3242,505838172,63,76,2,45,271,268,41,225,320,416,31,83,7.64,3.32,5.08
3243,505839196,62,74,3,48,271,269,41,225,320,416,31,84,7.64,3.32,5.08
3244,505840198,61,73,3,46,275,268,41,225,320,416,31,84,7.64,3.37,5.03
3245,505841188,60,72,2,46,274,267,41,225,320,415,32,84,7.64,3.37,5.03
3246,505842172,63,76,2,46,274,270,41,225,320,416,31,84,7.64,3.37,5.03
3247,505843172,57,78,2,47,275,268,41,225,320,416,31,84,7.64,3.37,5.03
3248,505844188,58,73,3,47,274,271,42,225,320,415,31,84,7.64,3.37,5.03
3249,505845172,62,75,3,47,274,271,41,226,320,416,31,83,7.64,3.37,5.03
3250,505848344,59,77,2,48,274,268,42,226,320,416,31,84,7.64,3.37,5.03
3251,505850104,57,72,3,46,275,269,41,225,320,416,31,84,7.64,3.37,5.03
3252,505850592,59,77,3,46,272,270,41,226,320,416,31,84,7.7,3.4,5.01
3253,505851178,59,73,3,45,274,269,41,226,320,416,31,84,7.7,3.4,5.01
3254,505852173,57,78,2,46,274,268,41,226,320,416,31,84,7.7,3.4,5.01
3255,505853172,58,75,1,45,272,267,40,226,319,414,31,87,7.7,3.4,5.01
3256,505854172,60,74,3,46,275,270,44,225,320,416,31,85,7.7,3.4,5.01
3257,505855175,58,76,3,49,275,273,41,226,320,416,31,85,7.7,3.4,5.01
3258,505858395,52,74,1,47,273,269,40,225,319,415,30,83,7.7,3.4,5.01
3259,505860147,59,71,2,46,276,268,40,227,320,415,38,85,7.7,3.4,5.01
3260,505860635,58,77,3,49,275,271,42,227,320,416,31,85,7.73,3.56,5.17
3261,505861172,59,75,3,48,269,269,42,225,320,416,38,84,7.73,3.56,5.17
3262,505862172,63,77,2,47,274,270,42,225,320,416,38,84,7.73,3.56,5.17
3263,505863172,56,77,2,48,270,267,42,227,320,415,38,85,7.73,3.56,5.17
3264,505864172,60,76,2,47,273,270,43,227,319,414,39,86,7.73,3.56,5.17
3265,505865172,59,74,2,47,274,269,41,227,320,416,38,86,7.73,3.56,5.17
3266,505868343,56,76,2,48,273,267,42,227,320,416,32,85,7.73,3.56,5.17
3267,505870126,60,73,3,47,271,267,40,227,320,416,37,85,7.83,3.55,5.12
3268,505870614,58,73,3,49,274,265,41,227,320,415,32,86,7.83,3.55,5.12
3269,505871172,62,73,3,45,270,269,41,227,320,416,38,83,7.83,3.55,5.12
3270,505872172,61,76,3,46,275,268,41,225,320,415,38,86,7.83,3.55,5.12
3271,505873172,59,75,1,46,271,267,41,225,320,416,34,81,7.83,3.55,5.12
3272,505874172,58,75,2,45,275,270,41,227,320,415,38,85,7.83,3.55,5.12
3273,505875172,62,76,3,47,271,268,40,227,320,414,37,85,7.83,3.55,5.12
3274,505878858,62,76,2,46,266,271,41,227,320,415,32,84,7.83,3.55,5.12
3275,505880260,60,75,3,46,272,271,41,225,320,415,32,86,7.93,3.55,5.15
3276,505880748,56,75,2,48,274,271,41,225,320,415,34,85,7.93,3.55,5.15
3277,505881242,57,76,2,47,270,271,40,226,320,415,38,84,7.93,3.55,5.15
3278,505882174,60,74,1,45,272,268,41,226,319,415,38,83,7.93,3.55,5.15
3279,505883171,55,77,2,48,272,268,40,227,322,416,32,84,7.93,3.55,5.15
3280,505884172,62,77,2,48,270,270,40,227,320,415,38,85,7.93,3.55,5.15
3281,505885175,59,75,2,49,269,269,42,227,320,416,38,86,7.93,3.55,5.15
3282,505886172,61,73,2,48,272,270,40,228,319,414,33,87,7.93,3.55,5.15
3283,505887172,56,79,2,46,274,271,42,228,320,415,38,86,7.93,3.55,5.15
3284,505888175,62,76,3,46,274,268,41,227,320,416,36,86,7.93,3.55,5.15
3285,505889172,62,74,3,47,271,271,41,227,320,415,32,84,7.93,3.55,5.15
3286,505890182,56,74,2,46,273,268,44,227,320,414,32,87,7.93,3.55,5.15
3287,505891172,61,75,2,47,266,269,41,227,320,416,38,86,7.97,3.54,5.1
3288,505892172,62,74,2,47,274,269,41,227,320,415,34,85,7.97,3.54,5.1
3289,505893179,61,77,2,47,269,269,41,227,320,416,38,85,7.97,3.54,5.1
3290,505894179,57,73,1,47,269,271,42,227,320,413,32,81,7.97,3.54,5.1
3291,505895175,59,76,1,46,274,272,40,226,319,414,35,86,7.97,3.54,5.1
3292,505896172,57,74,1,45,270,272,43,227,318,415,31,87,7.97,3.54,5.1
3293,505897172,56,78,2,48,269,268,40,225,319,415,37,87,7.97,3.54,5.1
3294,505898179,56,75,3,46,274,268,41,227,320,415,31,86,7.97,3.54,5.1
3295,505899173,57,74,3,47,270,267,42,227,320,416,31,84,7.97,3.54,5.1
3296,505900186,56,74,2,47,266,268,39,226,319,415,31,84,7.97,3.54,5.1
3297,505901171,61,74,1,46,274,269,43,225,319,416,31,86,8.1,3.57,5.04
3298,505902172,60,75,3,47,274,269,40,225,320,415,31,85,8.1,3.57,5.04
3299,505903172,57,74,3,46,275,269,42,225,320,416,32,84,8.1,3.57,5.04
3300,505904174,56,72,2,46,271,267,42,225,320,415,31,88,8.1,3.57,5.04
3301,505905172,57,76,2,48,273,271,41,225,320,416,38,86,8.1,3.57,5.04
3302,505906172,56,74,2,47,274,269,42,226,320,416,31,84,8.1,3.57,5.04
3303,505907172,58,75,2,47,274,268,41,225,320,416,37,86,8.1,3.57,5.04
3304,505908367,60,75,2,48,270,269,42,226,319,415,32,86,8.1,3.57,5.04
3305,505910127,59,76,2,47,272,268,41,226,320,415,31,86,8.01,3.47,5.16
3306,505910615,57,72,2,46,276,270,40,227,320,415,32,86,8.01,3.47,5.16
3307,505911172,58,77,2,47,270,269,42,227,320,416,32,86,8.01,3.47,5.16
3308,505912175,62,75,2,45,273,268,43,227,320,415,31,85,8.01,3.47,5.16
3309,505913172,60,76,3,47,274,269,42,227,320,415,32,85,8.01,3.47,5.16
3310,505914172,57,75,1,46,270,268,41,224,319,415,31,82,8.01,3.47,5.16
3311,505917547,58,77,2,46,274,269,41,227,320,416,31,85,8.01,3.47,5.16
3312,505919905,62,75,3,46,275,268,41,227,320,415,37,84,8.01,3.47,5.16
3313,505920393,53,75,3,46,271,269,40,227,320,416,32,85,7.99,3.53,5.12
3314,505921172,58,75,3,47,274,269,41,227,320,416,32,85,7.99,3.53,5.12
3315,505922172,60,75,3,46,270,269,42,228,320,414,32,86,7.99,3.53,5.12
3316,505923172,55,72,3,47,270,269,41,227,320,415,32,87,7.99,3.53,5.12
3317,505924171,56,75,1,46,268,269,41,227,320,413,30,83,7.99,3.53,5.12
3318,505927792,62,76,3,46,274,269,41,226,320,416,32,84,7.99,3.53,5.12
3319,505930134,58,73,2,45,275,268,42,225,320,414,31,86,7.99,3.53,5.12
3320,505930622,56,73,3,47,270,268,41,226,320,416,31,85,7.97,3.46,5.11
3321,505931172,59,73,3,46,276,269,42,227,320,416,31,87,7.97,3.46,5.11
3322,505932172,59,76,3,47,274,269,41,227,320,416,32,85,7.97,3.46,5.11
3323,505933172,60,73,1,46,270,267,41,226,319,415,38,88,7.97,3.46,5.11
3324,505934174,59,74,1,47,273,271,42,225,320,416,31,84,7.97,3.46,5.11
3325,505935172,60,76,3,46,276,270,41,227,320,415,32,86,7.97,3.46,5.11
3326,505936172,58,72,3,47,273,269,41,227,320,416,31,84,7.97,3.46,5.11
3327,505937175,61,78,1,45,272,269,42,227,320,415,31,82,7.97,3.46,5.11
3328,505938172,57,73,3,47,275,270,41,227,320,414,32,85,7.97,3.46,5.11
3329,505939172,62,74,2,47,274,268,42,227,320,416,31,84,7.97,3.46,5.11
3330,505940190,62,76,2,46,274,269,42,227,320,416,31,84,7.97,3.46,5.11
3331,505941171,61,75,1,48,273,268,40,225,319,415,32,87,7.86,3.39,5.13
3332,505942172,58,73,2,46,274,269,42,227,320,416,32,84,7.86,3.39,5.13
3333,505943177,60,75,2,47,269,267,41,227,320,415,38,85,7.86,3.39,5.13
3334,505944172,60,75,2,48,274,270,42,228,320,416,31,85,7.86,3.39,5.13
3335,505945172,57,71,2,48,268,267,41,226,319,416,37,86,7.86,3.39,5.13
3336,505946178,57,76,1,46,272,271,43,227,317,415,34,86,7.86,3.39,5.13
3337,505947172,62,74,2,46,272,269,43,227,320,415,32,84,7.86,3.39,5.13
3338,505948172,62,74,2,48,276,267,41,227,320,416,31,84,7.86,3.39,5.13
3339,505949172,54,72,1,46,272,270,42,226,318,415,32,84,7.86,3.39,5.13
3340,505950182,58,74,2,46,274,270,43,227,320,415,31,85,7.86,3.39,5.13
3341,505951179,57,76,2,47,273,269,42,228,320,415,31,86,7.87,3.46,5.19
3342,505952178,63,74,2,46,274,269,43,227,320,415,31,86,7.87,3.46,5.19
3343,505953175,61,74,1,44,267,268,41,226,319,416,31,83,7.87,3.46,5.19
3344,505954173,57,73,2,47,269,268,41,227,320,416,32,86,7.87,3.46,5.19
3345,505955171,61,76,2,46,274,269,41,227,320,415,31,85,7.87,3.46,5.19
