1000,868120149,16,25,2,40,214,285,71,174,280,435,30,13,-9.13,3.15,0.81
1001,868120653,16,25,3,37,210,279,64,176,274,435,29,13,-9.23,3.1,0.82
1002,868121224,16,25,3,37,214,279,65,175,276,435,29,13,-9.23,3.1,0.82
1003,868122224,16,25,3,40,213,283,70,175,276,435,28,13,-9.23,3.1,0.82
1004,868123224,16,24,1,39,219,277,68,171,279,434,29,14,-9.23,3.1,0.82
1005,868124224,16,24,1,41,211,285,63,174,278,434,29,13,-9.23,3.1,0.82
1006,868125223,16,25,1,40,211,280,68,173,274,434,29,12,-9.23,3.1,0.82
1007,868126223,15,23,2,38,212,285,65,174,279,435,29,14,-9.23,3.1,0.82
1008,868127224,16,26,1,38,215,281,71,174,276,433,29,14,-9.23,3.1,0.82
1009,868128224,16,25,3,40,212,282,67,174,280,434,29,13,-9.23,3.1,0.82
1010,868129223,16,25,3,37,221,282,68,173,279,434,28,13,-9.23,3.1,0.82
1011,868130233,15,24,2,39,214,285,68,173,270,435,29,13,-9.37,3.02,0.74
1012,868131223,15,25,1,40,220,284,66,171,277,434,29,13,-9.37,3.02,0.74
1013,868132223,16,24,2,39,210,282,68,174,280,434,29,14,-9.37,3.02,0.74
1014,868133224,16,24,1,38,211,282,66,176,279,435,28,13,-9.37,3.02,0.74
1015,868134419,15,24,3,38,216,280,65,175,279,435,28,13,-9.37,3.02,0.74
1016,868137391,16,24,1,41,215,282,69,177,278,435,28,14,-9.37,3.02,0.74
1017,868139915,16,26,3,38,221,285,69,177,280,435,28,13,-9.37,3.02,0.74
1018,868140420,16,24,3,40,212,282,70,173,280,435,29,13,-9.43,2.95,0.73
1019,868141224,16,25,3,37,214,285,69,173,280,435,27,13,-9.43,2.95,0.73
1020,868142231,16,25,2,38,221,281,69,176,278,435,28,13,-9.43,2.95,0.73
1021,868143231,16,25,1,39,214,283,68,172,276,436,28,12,-9.43,2.95,0.73
1022,868144224,16,25,3,36,221,285,69,177,280,435,28,13,-9.43,2.95,0.73
1023,868147619,16,25,2,40,215,281,70,177,277,435,28,13,-9.43,2.95,0.73
1024,868149944,16,24,3,38,214,284,69,174,279,435,31,13,-9.43,2.95,0.73
1025,868150450,16,24,2,37,220,281,67,177,281,435,29,13,-9.33,2.9,0.97
