time,FSR_1,FSR_2,FSR_3,FSR_4,FSR_5,FSR_6,FSR_7,FSR_8,FSR_9,FSR_10,FSR_11,FSR_12
7.393835999999999,4.828314154152678,8.017290311438433,2.746156122275705,3.032341527674207,3.5319400932395926,3.7114171789563826,2.252264772468836,4.113850866858412,1.9410651368487428,1.532411935576926,1.764587099696445,1.4694703980069301
7.394819,4.791635335815893,8.017290311438433,2.735705498937386,3.0208018126223894,3.5319400932395926,3.725595102348978,2.2436936753617522,4.145341407777139,1.955923524548278,1.5207708001396625,1.7511822201457772,1.4807188411797458
7.3958189999999995,4.809939782726805,8.04791702958165,2.6333618502327796,3.0208018126223894,3.5319400932395926,3.7114171789563826,2.252264772468836,4.113850866858412,1.9410651368487428,1.5207708001396625,1.7578718823870578,1.4807188411797458
7.396819,4.828314154152678,8.04791702958165,2.673831658722874,3.0208018126223894,3.5454323991849126,3.683222991061237,2.2351551959586424,4.067063027073624,1.9336783242579354,1.5207708001396625,1.7511822201457772,1.4807188411797458
7.397836,4.828314154152678,8.04791702958165,2.673831658722874,3.0208018126223894,3.5454323991849126,3.683222991061237,2.2436936753617522,4.098195418309505,1.9410651368487428,1.5207708001396625,1.764587099696445,1.4694703980069301
7.398835999999999,4.828314154152678,8.017290311438433,2.735705498937386,2.9864454891180072,3.5319400932395926,3.754113638585252,2.252264772468836,4.161176957940796,1.9410651368487428,1.5207708001396625,1.744518015721617,1.4694703980069301
7.399836,4.791635335815893,8.04791702958165,2.643421512291058,2.941244110558356,3.5319400932395926,3.6552429834085016,2.2608686118822456,4.0825995472895835,1.9484801676801788,1.5207708001396625,1.7578718823870578,1.4863753107394746
7.400835,4.809939782726805,8.017290311438433,2.746156122275705,2.9637586282239483,3.5319400932395926,3.6972932103028806,2.2608686118822456,4.0825995472895835,1.9484801676801788,1.5207708001396625,1.764587099696445,1.4694703980069301
7.4031199999999995,4.791635335815893,7.9867801446787325,2.6840459188273478,3.0208018126223894,3.5319400932395926,3.754113638585252,2.252264772468836,4.098195418309505,1.9410651368487428,1.5207708001396625,1.7917054776673622,1.4863753107394746
7.403605,4.846758717210991,8.04791702958165,2.725294645926497,3.0093060124865736,3.5319400932395926,3.739827186592279,2.2608686118822456,4.12956612052744,1.9336783242579354,1.544142181111685,1.7578718823870578,1.4807188411797458
7.404089,4.828314154152678,8.04791702958165,2.704591646071739,2.9864454891180072,3.5454323991849126,3.754113638585252,2.2436936753617522,4.113850866858412,1.9410651368487428,1.544142181111685,1.7780945903824361,1.4863753107394746
7.404819,4.846758717210991,8.017290311438433,2.673831658722874,3.0208018126223894,3.5319400932395926,3.7684546660172407,2.252264772468836,4.067063027073624,1.9410651368487428,1.544142181111685,1.7780945903824361,1.4807188411797458
7.405817,4.828314154152678,8.017290311438433,2.735705498937386,3.0208018126223894,3.5454323991849126,3.754113638585252,2.2608686118822456,4.036167136464273,1.9336783242579354,1.544142181111685,1.7713279696964312,1.4863753107394746
7.406815,4.828314154152678,8.04791702958165,2.643421512291058,3.032341527674207,3.5319400932395926,3.7684546660172407,2.252264772468836,4.0825995472895835,1.9410651368487428,1.5207708001396625,1.7848870601242297,1.4807188411797458
7.407814999999999,4.846758717210991,8.04791702958165,2.694299198257942,2.9864454891180072,3.5454323991849126,3.725595102348978,2.2436936753617522,4.145341407777139,1.9263196225219448,1.5207708001396625,1.7578718823870578,1.4694703980069301
7.411432,4.809939782726805,8.017290311438433,2.735705498937386,3.0093060124865736,3.5319400932395926,3.669206316685594,2.295613901344099,4.113850866858412,1.9410651368487428,1.5207708001396625,1.7780945903824361,1.4694703980069301
7.413027,4.828314154152678,8.04791702958165,2.673831658722874,3.0093060124865736,3.5319400932395926,3.641332788237958,2.252264772468836,4.0825995472895835,1.9410651368487428,1.5207708001396625,1.7578718823870578,1.4694703980069301
