1,2,67367418,7.36,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,78,50,86,201,1,66,12,18,273,368,1,114
1,2,67377595,7.36,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,74,54,84,202,1,68,13,18,269,370,2,112
1,2,67387431,7.36,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,79,54,86,201,1,67,12,18,270,370,2,112
1,2,67397412,7.36,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,75,55,82,202,1,69,12,19,266,368,2,113
1,2,67407498,7.36,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,80,54,80,205,1,73,12,19,272,368,1,113
1,2,67417510,7.36,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,77,51,81,204,1,74,12,18,271,369,2,114
1,2,67427683,7.35,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,79,53,81,202,2,70,11,18,269,368,2,113
1,2,67455097,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,72,46,84,204,2,72,12,19,271,368,1,111
1,2,67457748,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,79,51,83,202,2,75,12,18,266,368,2,111
1,2,67467498,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,78,54,80,201,1,67,12,18,266,366,2,114
1,2,67477700,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,78,54,84,200,1,72,12,19,265,368,2,116
1,2,67487526,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,78,54,79,204,2,64,11,18,268,368,2,116
1,2,67497498,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,78,56,81,204,1,73,11,18,269,369,2,117
1,2,67507516,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,74,55,83,202,1,68,12,18,271,369,2,113
1,2,67517546,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,77,56,80,203,1,73,12,18,273,368,2,114
1,2,67527701,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,77,58,84,201,2,72,12,18,265,368,2,113
1,2,67553886,7.36,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,75,51,80,203,1,72,12,17,271,368,1,114
1,2,67557525,7.36,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,78,54,84,204,1,70,12,17,269,369,2,113
1,2,67567498,7.35,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,77,54,79,203,1,69,12,17,273,367,2,116
1,2,67577697,7.35,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,78,53,81,200,1,72,13,18,269,368,2,112
1,2,67586555,7.35,-2.85,-5.81,0.28,-0.85,-0.26,-0.35,77,54,82,200,4,67,12,17,270,369,2,112
1,2,67596742,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,77,54,81,200,1,71,12,17,271,370,2,114
1,2,67607516,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,81,54,79,202,1,67,12,17,270,371,2,115
1,2,67617547,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,76,51,79,201,1,70,12,18,265,371,2,117
1,2,67627690,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,74,51,82,202,1,72,12,17,269,372,1,109
1,2,67654532,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,74,48,85,202,2,68,12,18,265,379,2,116
1,2,67657573,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,81,55,81,202,2,69,12,18,270,379,2,116
1,2,67667527,7.35,-2.86,-5.81,0.28,-0.85,-0.26,-0.35,78,57,81,205,2,66,12,17,267,381,2,110
1,2,67677717,7.36,-2.87,-5.8,0.28,-0.85,-0.26,-0.35,81,53,80,198,2,69,13,19,266,386,1,116
1,2,67686602,7.36,-2.87,-5.8,0.28,-0.85,-0.26,-0.35,79,58,84,200,2,71,12,19,259,392,2,116
1,2,67696995,7.36,-2.87,-5.79,0.28,-0.85,-0.26,-0.35,79,57,82,201,3,65,10,18,251,398,2,113
1,2,67707498,7.37,-2.87,-5.79,0.28,-0.85,-0.26,-0.35,81,56,84,202,2,67,10,18,234,412,2,114
1,2,67717512,7.37,-2.87,-5.79,0.28,-0.85,-0.26,-0.35,77,56,83,201,1,67,10,17,227,422,2,112
1,2,67727715,7.37,-2.87,-5.78,0.28,-0.85,-0.26,-0.35,78,56,78,202,1,69,9,18,214,434,2,111
1,2,67751704,7.39,-2.88,-5.75,0.28,-0.85,-0.26,-0.35,78,47,73,202,2,65,10,17,209,462,1,90
1,2,67757516,7.39,-2.88,-5.75,0.28,-0.85,-0.27,-0.36,80,51,69,201,1,69,9,18,205,467,1,88
1,2,67767510,7.4,-2.89,-5.73,0.29,-0.85,-0.27,-0.36,80,54,64,203,2,70,8,18,193,483,1,79
1,2,67777712,7.42,-2.9,-5.7,0.29,-0.85,-0.27,-0.36,83,53,69,203,2,66,8,18,191,498,1,84
1,2,67786564,7.44,-2.9,-5.67,0.29,-0.85,-0.27,-0.36,79,50,64,201,3,74,8,18,184,508,1,77
1,2,67796729,7.45,-2.91,-5.66,0.29,-0.85,-0.27,-0.36,85,52,55,203,1,66,7,17,154,526,1,77
1,2,67807517,7.47,-2.91,-5.63,0.29,-0.85,-0.27,-0.36,83,50,53,199,1,72,7,17,142,536,1,75
1,2,67817518,7.48,-2.93,-5.61,0.29,-0.84,-0.27,-0.36,85,42,50,172,2,69,8,18,132,548,1,64
1,2,67827810,7.5,-2.94,-5.58,0.29,-0.84,-0.27,-0.36,82,43,55,56,2,67,6,18,124,564,1,69
1,2,67851093,7.57,-2.98,-5.47,0.3,-0.84,-0.27,-0.36,82,39,53,44,2,69,3,17,106,587,2,60
1,2,67857625,7.57,-2.98,-5.47,0.3,-0.84,-0.27,-0.37,82,39,48,34,1,71,1,16,105,590,1,59
1,2,67867639,7.59,-2.99,-5.42,0.3,-0.84,-0.27,-0.37,81,38,53,44,2,73,3,18,101,595,1,65
1,2,67877817,7.61,-3,-5.39,0.3,-0.84,-0.27,-0.37,82,35,52,46,2,65,3,15,78,599,2,57
1,2,67886615,7.62,-3.01,-5.37,0.3,-0.84,-0.27,-0.37,82,33,48,46,2,73,2,16,65,603,1,57
1,2,67896538,7.64,-3.03,-5.34,0.3,-0.84,-0.27,-0.37,82,30,36,50,2,73,2,17,61,611,2,54
1,2,67907610,7.65,-3.05,-5.31,0.31,-0.83,-0.27,-0.37,84,31,37,38,2,73,3,17,51,619,2,54
1,2,67917625,7.67,-3.07,-5.27,0.31,-0.83,-0.27,-0.37,80,30,33,38,2,69,3,16,46,624,1,52
1,2,67927822,7.69,-3.09,-5.23,0.31,-0.83,-0.27,-0.37,82,27,29,36,2,67,2,18,40,627,1,51
1,2,67950884,7.72,-3.11,-5.17,0.31,-0.83,-0.27,-0.37,79,28,28,42,2,74,2,16,41,631,1,51
1,2,67957611,7.72,-3.11,-5.17,0.31,-0.83,-0.27,-0.37,82,28,30,41,2,75,3,15,44,633,1,48
1,2,67967622,7.72,-3.12,-5.16,0.31,-0.83,-0.27,-0.37,84,26,29,39,1,70,2,15,47,638,2,53
1,2,67977814,7.72,-3.12,-5.16,0.31,-0.83,-0.27,-0.37,81,26,28,36,3,67,2,15,48,641,2,50
1,2,67986375,7.72,-3.12,-5.16,0.31,-0.83,-0.27,-0.37,87,24,27,36,2,66,3,15,47,642,1,52
1,2,67996732,7.72,-3.12,-5.16,0.31,-0.83,-0.27,-0.37,79,25,27,38,2,68,3,16,45,640,1,49
1,2,68007639,7.72,-3.11,-5.16,0.31,-0.83,-0.27,-0.37,81,25,29,42,2,72,2,15,46,641,2,58
1,2,68017610,7.72,-3.11,-5.17,0.31,-0.83,-0.27,-0.37,82,25,28,42,2,68,3,15,49,640,2,51
1,2,68027799,7.72,-3.1,-5.17,0.31,-0.83,-0.27,-0.37,79,24,34,41,2,66,2,15,56,636,2,58
1,2,68051152,7.69,-3.06,-5.25,0.31,-0.83,-0.27,-0.37,83,23,37,43,2,69,7,17,79,622,1,53
1,2,68057661,7.69,-3.06,-5.25,0.3,-0.84,-0.27,-0.37,80,26,35,25,1,72,8,18,89,621,1,54
1,2,68067634,7.67,-3.04,-5.29,0.3,-0.84,-0.26,-0.37,81,27,42,107,2,67,8,19,100,614,1,54
