1,0,904628593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,251,90,214,39,56,3,2,267,416,2,47
1,0,904638593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,184,251,88,207,40,54,2,2,266,416,1,49
1,0,904648593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,188,250,87,209,39,57,2,1,268,414,2,48
1,0,904658593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,249,85,212,40,54,2,2,266,415,1,49
1,0,904668593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,251,87,213,40,58,2,1,265,416,2,49
1,0,904678593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,250,85,208,41,53,2,2,266,417,2,49
1,0,904688593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,250,87,211,39,51,2,2,264,414,1,47
1,0,904715157,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,187,255,90,217,40,58,1,3,266,415,1,49
1,0,904718594,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,187,252,86,213,37,52,2,3,267,416,2,47
1,0,904728593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,188,251,87,211,39,52,3,2,264,417,2,49
1,0,904738593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,249,86,213,39,58,3,2,268,416,1,47
1,0,904748593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,187,252,86,210,37,58,3,1,266,416,1,48
1,0,904758605,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,187,250,92,209,36,54,1,1,265,416,1,46
1,0,904768593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,251,88,217,42,56,2,1,267,416,1,49
1,0,904778593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,189,252,92,213,36,55,2,1,268,417,2,46
1,0,904788593,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,190,250,91,213,40,52,2,1,265,416,1,50
1,0,904815619,1.86,4.1,-8.7,-0.17,-0.37,0.9,0.16,188,251,89,212,42,54,2,2,265,415,2,49
